set_id,set_name,set_logo,set_symbol,set_tcgOnline,set_releaseDate,set_boosters,illustrator,rarity,category,dexId,hp,evolveFrom,description,level,stage,suffix,item,abilities,weaknesses,resistances,retreat,effect,trainerType,energyType,regulationMark,id,localId,name,image,boosters,image_url,image_path,variants_normal,variants_reverse,variants_holo,variants_firstEdition,variants_wPromo,types,attacks
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Rond,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,J,me02.5-232,232,Marill,https://assets.tcgdex.net/en/me/me02.5/232,,https://assets.tcgdex.net/en/me/me02.5/232/low.png,images/2026-01-30_me02.5_me02.5-232_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,mashu,Illustration rare,Pokemon,,60.0,,,,Basic,,,,,,1.0,,,,I,me02.5-233,233,Misdreavus,https://assets.tcgdex.net/en/me/me02.5/233,,https://assets.tcgdex.net/en/me/me02.5/233/low.png,images/2026-01-30_me02.5_me02.5-233_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,YASHIRO Nanaco,Illustration rare,Pokemon,,90.0,,,,Stage1,,,,,,1.0,,,,I,me02.5-234,234,Banette,https://assets.tcgdex.net/en/me/me02.5/234,,https://assets.tcgdex.net/en/me/me02.5/234/low.png,images/2026-01-30_me02.5_me02.5-234_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,satoma,Illustration rare,Pokemon,,140.0,,,,Stage2,,,,,,1.0,,,,H,me02.5-235,235,Togekiss,https://assets.tcgdex.net/en/me/me02.5/235,,https://assets.tcgdex.net/en/me/me02.5/235/low.png,images/2026-01-30_me02.5_me02.5-235_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yoshimoto Yoshimon,Illustration rare,Pokemon,,120.0,,,,Stage1,,,,,,2.0,,,,J,me02.5-236,236,Slurpuff,https://assets.tcgdex.net/en/me/me02.5/236,,https://assets.tcgdex.net/en/me/me02.5/236/low.png,images/2026-01-30_me02.5_me02.5-236_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Tomowaka,Illustration rare,Pokemon,,140.0,,,,Stage1,,,,,,2.0,,,,I,me02.5-237,237,Hop's Trevenant,https://assets.tcgdex.net/en/me/me02.5/237,,https://assets.tcgdex.net/en/me/me02.5/237/low.png,images/2026-01-30_me02.5_me02.5-237_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,GOSSAN,Illustration rare,Pokemon,,60.0,,,,Basic,,,,,,0.0,,,,I,me02.5-238,238,Team Rocket's Mimikyu,https://assets.tcgdex.net/en/me/me02.5/238,,https://assets.tcgdex.net/en/me/me02.5/238/low.png,images/2026-01-30_me02.5_me02.5-238_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Whisker,Illustration rare,Pokemon,,100.0,,,,Stage1,,,,,,1.0,,,,I,me02.5-239,239,Team Rocket's Dugtrio,https://assets.tcgdex.net/en/me/me02.5/239,,https://assets.tcgdex.net/en/me/me02.5/239/low.png,images/2026-01-30_me02.5_me02.5-239_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,osare,Illustration rare,Pokemon,,100.0,,,,Basic,,,,,,1.0,,,,J,me02.5-240,240,Hitmontop,https://assets.tcgdex.net/en/me/me02.5/240,,https://assets.tcgdex.net/en/me/me02.5/240/low.png,images/2026-01-30_me02.5_me02.5-240_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,KEIICHIRO ITO,Illustration rare,Pokemon,,120.0,,,,Stage1,,,,,,1.0,,,,I,me02.5-241,241,Medicham,https://assets.tcgdex.net/en/me/me02.5/241,,https://assets.tcgdex.net/en/me/me02.5/241/low.png,images/2026-01-30_me02.5_me02.5-241_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,sui,Illustration rare,Pokemon,,90.0,,,,Basic,,,,,,1.0,,,,J,me02.5-242,242,Carbink,https://assets.tcgdex.net/en/me/me02.5/242,,https://assets.tcgdex.net/en/me/me02.5/242/low.png,images/2026-01-30_me02.5_me02.5-242_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yano Keiji,Illustration rare,Pokemon,,120.0,,,,Stage1,,,,,,2.0,,,,H,me02.5-243,243,Mightyena,https://assets.tcgdex.net/en/me/me02.5/243,,https://assets.tcgdex.net/en/me/me02.5/243/low.png,images/2026-01-30_me02.5_me02.5-243_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,hncl,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,I,me02.5-244,244,Cynthia's Spiritomb,https://assets.tcgdex.net/en/me/me02.5/244,,https://assets.tcgdex.net/en/me/me02.5/244/low.png,images/2026-01-30_me02.5_me02.5-244_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Krgc,Illustration rare,Pokemon,,170.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-245,245,Galarian Obstagoon,https://assets.tcgdex.net/en/me/me02.5/245,,https://assets.tcgdex.net/en/me/me02.5/245/low.png,images/2026-01-30_me02.5_me02.5-245_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,sowsow,Illustration rare,Pokemon,,90.0,,,,Basic,,,,,,1.0,,,,J,me02.5-246,246,Mawile,https://assets.tcgdex.net/en/me/me02.5/246,,https://assets.tcgdex.net/en/me/me02.5/246/low.png,images/2026-01-30_me02.5_me02.5-246_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Jerky,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,H,me02.5-247,247,Dreepy,https://assets.tcgdex.net/en/me/me02.5/247,,https://assets.tcgdex.net/en/me/me02.5/247/low.png,images/2026-01-30_me02.5_me02.5-247_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Jerky,Illustration rare,Pokemon,,90.0,,,,Stage1,,,,,,1.0,,,,H,me02.5-248,248,Drakloak,https://assets.tcgdex.net/en/me/me02.5/248,,https://assets.tcgdex.net/en/me/me02.5/248/low.png,images/2026-01-30_me02.5_me02.5-248_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,kantaro,Illustration rare,Pokemon,,150.0,,,,Stage2,,,,,,1.0,,,,J,me02.5-249,249,Larry's Staraptor,https://assets.tcgdex.net/en/me/me02.5/249,,https://assets.tcgdex.net/en/me/me02.5/249/low.png,images/2026-01-30_me02.5_me02.5-249_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Yukihiro Tada,Illustration rare,Pokemon,,70.0,,,,Basic,,,,,,1.0,,,,H,me02.5-250,250,Fan Rotom,https://assets.tcgdex.net/en/me/me02.5/250,,https://assets.tcgdex.net/en/me/me02.5/250/low.png,images/2026-01-30_me02.5_me02.5-250_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,5ban Graphics,Ultra Rare,Pokemon,,200.0,,,,Basic,,,,,,1.0,,,,H,me02.5-251,251,Sprigatito ex,https://assets.tcgdex.net/en/me/me02.5/251,,https://assets.tcgdex.net/en/me/me02.5/251/low.png,images/2026-01-30_me02.5_me02.5-251_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,5ban Graphics,Ultra Rare,Pokemon,,210.0,,,,Basic,,,,,,2.0,,,,J,me02.5-252,252,Stunfisk ex,https://assets.tcgdex.net/en/me/me02.5/252,,https://assets.tcgdex.net/en/me/me02.5/252/low.png,images/2026-01-30_me02.5_me02.5-252_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,5ban Graphics,Ultra Rare,Pokemon,,270.0,,,,Basic,,,,,,1.0,,,,J,me02.5-253,253,Mega Audino ex,https://assets.tcgdex.net/en/me/me02.5/253,,https://assets.tcgdex.net/en/me/me02.5/253/low.png,images/2026-01-30_me02.5_me02.5-253_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Sanosuke Sakuma,Ultra Rare,Trainer,,,,,,,,,,,,,"You can use this card only if you have N's Darmanitan, N's Zoroark ex, N's Vanilluxe, N's Klinklang, N's Reshiram, and N's Zekrom in play.

During this turn, if your opponent's Active Pokémon is Knocked Out by damage from an attack used by your N's Pokémon, take 3 more Prize cards.",Supporter,,I,me02.5-254,254,Anthea & Concordia,https://assets.tcgdex.net/en/me/me02.5/254,,https://assets.tcgdex.net/en/me/me02.5/254/low.png,images/2026-01-30_me02.5_me02.5-254_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,GOSSAN,Ultra Rare,Trainer,,,,,,,,,,,,,"During this turn, attacks used by your Pokémon do 40 more damage to your opponent's Active Pokémon ex (before applying Weakness and Resistance).",Supporter,,H,me02.5-255,255,Black Belt's Training,https://assets.tcgdex.net/en/me/me02.5/255,,https://assets.tcgdex.net/en/me/me02.5/255/low.png,images/2026-01-30_me02.5_me02.5-255_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,akagi,Ultra Rare,Trainer,,,,,,,,,,,,,Switch in 1 of your opponent's Benched Pokémon to the Active Spot.,Supporter,,I,me02.5-256,256,Boss's Orders,https://assets.tcgdex.net/en/me/me02.5/256,,https://assets.tcgdex.net/en/me/me02.5/256/low.png,images/2026-01-30_me02.5_me02.5-256_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Naoki Saito,Ultra Rare,Trainer,,,,,,,,,,,,,"You can use this card only if you discard another card from your hand.

Search your deck for up to 4 {L} Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Supporter,,I,me02.5-257,257,Canari,https://assets.tcgdex.net/en/me/me02.5/257,,https://assets.tcgdex.net/en/me/me02.5/257/low.png,images/2026-01-30_me02.5_me02.5-257_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,REND,Ultra Rare,Trainer,,,,,,,,,,,,,Draw 3 cards.,Supporter,,I,me02.5-258,258,Cheren,https://assets.tcgdex.net/en/me/me02.5/258,,https://assets.tcgdex.net/en/me/me02.5/258/low.png,images/2026-01-30_me02.5_me02.5-258_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Ultra Rare,Trainer,,,,,,,,,,,,,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost {C} less.",Tool,,H,me02.5-259,259,Counter Gain,https://assets.tcgdex.net/en/me/me02.5/259,,https://assets.tcgdex.net/en/me/me02.5/259/low.png,images/2026-01-30_me02.5_me02.5-259_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Ultra Rare,Trainer,,,,,,,,,,,,,"You can use this card only if you have any Tera Pokémon in play.

Choose up to 2 of your Benched {C} Pokémon and attach a Basic Energy card from your discard pile to each of them.",Item,,H,me02.5-260,260,Glass Trumpet,https://assets.tcgdex.net/en/me/me02.5/260,,https://assets.tcgdex.net/en/me/me02.5/260/low.png,images/2026-01-30_me02.5_me02.5-260_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,AYUMI ODASHIMA,Ultra Rare,Trainer,,,,,,,,,,,,,Pokémon Tools attached to each Pokémon (both yours and your opponent's) have no effect.,Stadium,,H,me02.5-261,261,Jamming Tower,https://assets.tcgdex.net/en/me/me02.5/261,,https://assets.tcgdex.net/en/me/me02.5/261/low.png,images/2026-01-30_me02.5_me02.5-261_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Toyste Beach,Ultra Rare,Trainer,,,,,,,,,,,,,Attach a Basic Energy card from your discard pile to 1 of your Benched N's Pokémon.,Item,,I,me02.5-262,262,N's PP Up,https://assets.tcgdex.net/en/me/me02.5/262,,https://assets.tcgdex.net/en/me/me02.5/262/low.png,images/2026-01-30_me02.5_me02.5-262_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,inose yukie,Ultra Rare,Trainer,,,,,,,,,,,,,"Search your deck for a Supporter card that has ""Team Rocket"" in its name, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-263,263,Team Rocket's Transceiver,https://assets.tcgdex.net/en/me/me02.5/263,,https://assets.tcgdex.net/en/me/me02.5/263/low.png,images/2026-01-30_me02.5_me02.5-263_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Studio Bora Inc.,Ultra Rare,Trainer,,,,,,,,,,,,,"You can use this card only if you discard 2 other cards from your hand.
Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",Item,,I,me02.5-264,264,Ultra Ball,https://assets.tcgdex.net/en/me/me02.5/264,,https://assets.tcgdex.net/en/me/me02.5/264/low.png,images/2026-01-30_me02.5_me02.5-264_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Saboteri,Ultra Rare,Pokemon,,310.0,,,,Stage1,,,,,,1.0,,,,I,me02.5-265,265,Mega Froslass ex,https://assets.tcgdex.net/en/me/me02.5/265,,https://assets.tcgdex.net/en/me/me02.5/265/low.png,images/2026-01-30_me02.5_me02.5-265_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,DOM,Ultra Rare,Pokemon,,350.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-266,266,Mega Eelektross ex,https://assets.tcgdex.net/en/me/me02.5/266,,https://assets.tcgdex.net/en/me/me02.5/266/low.png,images/2026-01-30_me02.5_me02.5-266_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,DOM,Ultra Rare,Pokemon,,270.0,,,,Basic,,,,,,1.0,,,,I,me02.5-267,267,Mega Diancie ex,https://assets.tcgdex.net/en/me/me02.5/267,,https://assets.tcgdex.net/en/me/me02.5/267/low.png,images/2026-01-30_me02.5_me02.5-267_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Taiga Kasai,Ultra Rare,Pokemon,,250.0,,,,Basic,,,,,,1.0,,,,I,me02.5-268,268,Mega Hawlucha ex,https://assets.tcgdex.net/en/me/me02.5/268,,https://assets.tcgdex.net/en/me/me02.5/268/low.png,images/2026-01-30_me02.5_me02.5-268_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Taiga Kasai,Ultra Rare,Pokemon,,350.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-269,269,Mega Gengar ex,https://assets.tcgdex.net/en/me/me02.5/269,,https://assets.tcgdex.net/en/me/me02.5/269/low.png,images/2026-01-30_me02.5_me02.5-269_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Taiga Kasai,Ultra Rare,Pokemon,,330.0,,,,Stage1,,,,,,2.0,,,,I,me02.5-270,270,Mega Scrafty ex,https://assets.tcgdex.net/en/me/me02.5/270,,https://assets.tcgdex.net/en/me/me02.5/270/low.png,images/2026-01-30_me02.5_me02.5-270_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,DOM,Ultra Rare,Pokemon,,370.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-271,271,Mega Dragonite ex,https://assets.tcgdex.net/en/me/me02.5/271,,https://assets.tcgdex.net/en/me/me02.5/271/low.png,images/2026-01-30_me02.5_me02.5-271_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Tika Matsuno,Special illustration rare,Pokemon,,360.0,,,,Stage2,,,,,,2.0,,,,J,me02.5-272,272,Mega Meganium ex,https://assets.tcgdex.net/en/me/me02.5/272,,https://assets.tcgdex.net/en/me/me02.5/272/low.png,images/2026-01-30_me02.5_me02.5-272_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,nagimiso,Special illustration rare,Pokemon,,380.0,,,,Stage2,,,,,,4.0,,,,J,me02.5-273,273,Mega Emboar ex,https://assets.tcgdex.net/en/me/me02.5/273,,https://assets.tcgdex.net/en/me/me02.5/273/low.png,images/2026-01-30_me02.5_me02.5-273_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Souichirou Gunjima,Special illustration rare,Pokemon,,370.0,,,,Stage2,,,,,,3.0,,,,J,me02.5-274,274,Mega Feraligatr ex,https://assets.tcgdex.net/en/me/me02.5/274,,https://assets.tcgdex.net/en/me/me02.5/274/low.png,images/2026-01-30_me02.5_me02.5-274_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Teeziro,Special illustration rare,Pokemon,,310.0,,,,Stage1,,,,,,1.0,,,,I,me02.5-275,275,Mega Froslass ex,https://assets.tcgdex.net/en/me/me02.5/275,,https://assets.tcgdex.net/en/me/me02.5/275/low.png,images/2026-01-30_me02.5_me02.5-275_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,booota,Special illustration rare,Pokemon,,200.0,,,,Basic,,,,,,1.0,,,,H,me02.5-276,276,Pikachu ex,https://assets.tcgdex.net/en/me/me02.5/276,,https://assets.tcgdex.net/en/me/me02.5/276/low.png,images/2026-01-30_me02.5_me02.5-276_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,James Turner,Special illustration rare,Pokemon,,200.0,,,,Basic,,,,,,1.0,,,,H,me02.5-277,277,Pikachu ex,https://assets.tcgdex.net/en/me/me02.5/277,,https://assets.tcgdex.net/en/me/me02.5/277/low.png,images/2026-01-30_me02.5_me02.5-277_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,akagi,Special illustration rare,Pokemon,,350.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-278,278,Mega Eelektross ex,https://assets.tcgdex.net/en/me/me02.5/278,,https://assets.tcgdex.net/en/me/me02.5/278/low.png,images/2026-01-30_me02.5_me02.5-278_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Akira Komayama,Special illustration rare,Pokemon,,280.0,,,,Stage1,,,,,,2.0,,,,I,me02.5-279,279,Iono's Bellibolt ex,https://assets.tcgdex.net/en/me/me02.5/279,,https://assets.tcgdex.net/en/me/me02.5/279/low.png,images/2026-01-30_me02.5_me02.5-279_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Naoki Saito,Special illustration rare,Pokemon,,190.0,,,,Basic,,,,,,1.0,,,,I,me02.5-280,280,Lillie's Clefairy ex,https://assets.tcgdex.net/en/me/me02.5/280,,https://assets.tcgdex.net/en/me/me02.5/280/low.png,images/2026-01-30_me02.5_me02.5-280_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Mitsuhiro Arita,Special illustration rare,Pokemon,,280.0,,,,Basic,,,,,,3.0,,,,I,me02.5-281,281,Team Rocket's Mewtwo ex,https://assets.tcgdex.net/en/me/me02.5/281,,https://assets.tcgdex.net/en/me/me02.5/281/low.png,images/2026-01-30_me02.5_me02.5-281_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Narano,Special illustration rare,Pokemon,,270.0,,,,Basic,,,,,,1.0,,,,I,me02.5-282,282,Mega Diancie ex,https://assets.tcgdex.net/en/me/me02.5/282,,https://assets.tcgdex.net/en/me/me02.5/282/low.png,images/2026-01-30_me02.5_me02.5-282_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,AKIRA EGAWA,Special illustration rare,Pokemon,,250.0,,,,Basic,,,,,,1.0,,,,I,me02.5-283,283,Mega Hawlucha ex,https://assets.tcgdex.net/en/me/me02.5/283,,https://assets.tcgdex.net/en/me/me02.5/283/low.png,images/2026-01-30_me02.5_me02.5-283_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,danciao,Special illustration rare,Pokemon,,350.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-284,284,Mega Gengar ex,https://assets.tcgdex.net/en/me/me02.5/284,,https://assets.tcgdex.net/en/me/me02.5/284/low.png,images/2026-01-30_me02.5_me02.5-284_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,nagimiso,Special illustration rare,Pokemon,,330.0,,,,Stage1,,,,,,2.0,,,,I,me02.5-285,285,Mega Scrafty ex,https://assets.tcgdex.net/en/me/me02.5/285,,https://assets.tcgdex.net/en/me/me02.5/285/low.png,images/2026-01-30_me02.5_me02.5-285_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Raita Kazama,Special illustration rare,Pokemon,,280.0,,,,Stage1,,,,,,2.0,,,,I,me02.5-286,286,N's Zoroark ex,https://assets.tcgdex.net/en/me/me02.5/286,,https://assets.tcgdex.net/en/me/me02.5/286/low.png,images/2026-01-30_me02.5_me02.5-286_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Ligton,Special illustration rare,Pokemon,,320.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-287,287,Marnie's Grimmsnarl ex,https://assets.tcgdex.net/en/me/me02.5/287,,https://assets.tcgdex.net/en/me/me02.5/287/low.png,images/2026-01-30_me02.5_me02.5-287_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,SIE NANAHARA,Special illustration rare,Pokemon,,210.0,,,,Basic,,,,,,1.0,,,,H,me02.5-288,288,Fezandipiti ex,https://assets.tcgdex.net/en/me/me02.5/288,,https://assets.tcgdex.net/en/me/me02.5/288/low.png,images/2026-01-30_me02.5_me02.5-288_low.png,True,True,True,False,False,,
